Date,Open,High,Low,Close,Adj Close,Volume
2016-12-12,737.393799,737.918213,733.437195,737.614380,737.614380,null
2016-12-13,730.069885,728.796265,741.768066,730.692749,730.692749,null
2016-12-14,729.371826,726.093628,732.187317,731.087585,731.087585,null
2016-12-15,739.013916,743.123108,740.195435,736.504639,736.504639,null
2016-12-16,745.171448,742.428528,747.171387,749.908203,749.908203,null
2016-12-19,747.792786,749.420593,758.362488,756.970947,756.970947,null
2016-12-20,760.363892,760.789001,769.613220,770.328369,770.328369,null
2016-12-21,769.064819,767.789307,794.248962,798.914185,798.914185,null
2016-12-22,795.850586,794.630615,832.554016,824.824768,824.824768,null
2016-12-23,820.119812,820.890381,877.565308,875.605469,875.605469,null
2016-12-26,877.431213,841.364014,877.260742,858.232361,858.232361,null
2016-12-27,861.630676,856.341187,894.719177,889.680664,889.680664,null
2016-12-28,889.215515,895.309998,938.053162,931.906677,931.906677,null
2016-12-29,943.854553,911.906372,941.897156,931.503235,931.503235,null
2016-12-30,917.328369,885.834717,915.872070,905.998779,905.998779,null
2017-01-02,910.485535,902.095886,979.058655,962.687927,962.687927,null
2017-01-03,967.104614,967.366455,990.270813,992.339600,992.339600,null
2017-01-04,994.144958,993.163818,1087.310669,1065.257324,1065.257324,null
2017-01-05,1061.028320,848.677979,1071.472412,951.909729,951.909729,null
2017-01-06,947.360168,830.197876,968.041077,842.924438,842.924438,null
2017-01-09,850.101624,772.948914,864.393616,852.778015,852.778015,null
2017-01-10,846.326172,842.124023,858.597412,854.824402,854.824402,null
2017-01-11,856.613281,725.293884,868.818787,739.167725,739.167725,null
2017-01-12,734.785706,711.849915,779.378723,762.067810,762.067810,null
2017-01-13,758.873535,731.865051,778.972595,776.792725,776.792725,null
2017-01-16,777.257385,766.633728,788.951294,782.249023,782.249023,null
2017-01-17,786.530396,781.421936,847.420471,854.005981,854.005981,null
2017-01-18,846.711914,799.277527,854.670288,828.930969,828.930969,null
2017-01-19,835.506226,831.471008,852.284851,849.751648,849.751648,null
2017-01-20,846.543274,828.523132,845.388794,840.359314,840.359314,null
2017-01-23,834.298462,833.794617,865.642456,859.640076,859.640076,null
2017-01-24,855.966858,822.641663,856.288879,820.573914,820.573914,null
2017-01-25,827.107422,825.700134,839.611206,832.474426,832.474426,null
2017-01-26,830.712585,836.763489,856.036865,851.469360,851.469360,null
2017-01-27,856.478821,852.051025,862.377686,859.323792,859.323792,null
2017-01-30,856.603821,856.802246,860.508362,858.672668,858.672668,null
2017-01-31,862.382263,858.595093,897.199890,900.302673,900.302673,null
2017-02-01,892.361328,895.767212,912.129150,910.253113,910.253113,null
2017-02-02,913.584106,906.361633,934.410706,936.781677,936.781677,null
2017-02-03,937.608459,924.103455,947.008972,943.027771,943.027771,null
2017-02-06,943.105530,936.810486,967.876343,949.638000,949.638000,null
2017-02-07,952.732849,958.657166,983.932434,979.828003,979.828003,null
2017-02-08,986.743958,963.179871,999.174072,983.980957,983.980957,null
2017-02-09,987.613525,886.880920,1007.227661,918.885498,918.885498,null
2017-02-10,930.912720,896.119019,947.310242,935.945068,935.945068,null
2017-02-13,943.567078,923.668518,958.386169,942.780945,942.780945,null
2017-02-14,943.564270,935.897461,958.196838,952.361267,952.361267,null
2017-02-15,953.193359,951.330444,957.503540,956.230103,956.230103,null
2017-02-16,954.897888,953.491333,976.125916,975.924438,975.924438,null
2017-02-17,973.489136,971.205383,995.605591,987.589355,987.589355,null
2017-02-20,994.735779,984.890198,1026.855957,1020.641052,1020.641052,null
2017-02-21,1026.666748,1023.117798,1065.927612,1060.370361,1060.370361,null
2017-02-22,1071.830566,1047.936890,1082.766235,1074.437500,1074.437500,null
2017-02-23,1069.650024,1064.906006,1130.347290,1121.508789,1121.508789,null
2017-02-24,1112.791504,1040.955933,1147.125366,1114.972778,1114.972778,null
2017-02-27,1124.092529,1067.957031,1126.742798,1132.254517,1132.254517,null
2017-02-28,1129.078125,1114.343018,1137.659180,1125.134277,1125.134277,null
2017-03-01,1127.041504,1130.073608,1161.694458,1158.607300,1158.607300,null
2017-03-02,1166.063599,1157.093506,1214.943726,1193.639038,1193.639038,null
2017-03-03,1196.745361,1196.216064,1224.193970,1224.580078,1224.580078,null
2017-03-06,1210.434326,1164.772705,1211.686035,1204.752075,1204.752075,null
2017-03-07,1214.742920,1118.563721,1215.257813,1166.475586,1166.475586,null
2017-03-08,1171.002441,1087.451294,1177.584106,1090.286255,1090.286255,null
2017-03-09,1093.600708,1078.327026,1143.385986,1127.499878,1127.499878,null
2017-03-10,1129.103882,984.752441,1239.565430,1045.533325,1045.533325,null
2017-03-13,1044.396606,1038.764893,1165.585083,1160.930664,1160.930664,null
2017-03-14,1165.366455,1154.087646,1179.944336,1170.611694,1170.611694,null
2017-03-15,1176.449341,1167.066650,1184.089600,1186.776611,1186.776611,null
2017-03-16,1172.211670,1056.084595,1171.476685,1098.575439,1098.575439,null
2017-03-17,1087.858398,996.240540,1086.868774,993.057861,993.057861,null
